Wavelength,RH_S_P2,RH_DMSO_P2,LH_S_P3,LH_DMSO_P3,RH_P2,LH_P3
418.79,-0.35759426241014,-0.282550094400406,-0.226881055958681,-0.184429541070897,-0.220289112043219,-0.43135855291173
419.26,-0.357004862889914,-0.280507778042769,-0.224922189823646,-0.184895499754987,-0.213350295342631,-0.422017253588135
419.72,-0.356417838670872,-0.278516108784521,-0.222873031551622,-0.185207343436524,-0.206799106973348,-0.412780276204217
420.19,-0.355766561334906,-0.276471929029205,-0.220654527797318,-0.18536555583582,-0.200384940854898,-0.403216870049711
420.66,-0.355030777371278,-0.274408921859203,-0.218323831775882,-0.18535300838805,-0.194278830082677,-0.393513304034391
421.13,-0.354228965692277,-0.272347791928682,-0.215900541171648,-0.18521897884023,-0.188440076761741,-0.383630996481336
421.6,-0.353264556968882,-0.27024776349819,-0.213395957416292,-0.1848619791889,-0.183004375405858,-0.373672244357368
422.07,-0.352171022424275,-0.268137777517083,-0.21083228313364,-0.184336713829928,-0.177911319605929,-0.363638780430055
422.54,-0.350947334251387,-0.266027196422532,-0.20822654208766,-0.18364821991802,-0.173156714128238,-0.353577609317481
423.01,-0.349635636866182,-0.263949663439701,-0.205591284825854,-0.182854440288678,-0.168686575443068,-0.343472294437047
423.48,-0.348165983082161,-0.261861466580247,-0.202942567571341,-0.181856097290455,-0.164579560604329,-0.333512544245855
423.95,-0.346584560888941,-0.259789261060985,-0.200288841569065,-0.180708519717666,-0.160771147278458,-0.323692933415103
424.41,-0.344934979294263,-0.257775931594835,-0.197695709680725,-0.179441827401259,-0.157316379395921,-0.314272176493681
424.88,-0.343151871877674,-0.255731848489653,-0.195060115427064,-0.178002705653206,-0.154049154374903,-0.30489280063812
425.35,-0.341277250660237,-0.253697810793253,-0.192449456963846,-0.176422686864601,-0.151032373156302,-0.295809521802405
425.82,-0.339347688318978,-0.251696005424399,-0.189868838731981,-0.174755416561114,-0.148226653880098,-0.286981365339429
426.29,-0.337311362744727,-0.249673792670957,-0.187346431405234,-0.172923407143391,-0.145671858569445,-0.278608285466754
426.76,-0.335207731789743,-0.247655376450759,-0.184889383116059,-0.170985655393523,-0.143324273014585,-0.270634957901956
427.23,-0.333067103271859,-0.245661430812362,-0.182502655252306,-0.168993016058493,-0.141147713762607,-0.263000929920752
427.69,-0.330879942597679,-0.243669880882331,-0.180266420049895,-0.166893286627028,-0.139219825236397,-0.256103221618356
428.16,-0.328623040120245,-0.241659811670897,-0.17806878343859,-0.164720946453484,-0.137380414741056,-0.249406075175105
428.63,-0.326339967932792,-0.239670094477345,-0.175966481607931,-0.162524344846333,-0.135657327003502,-0.243072261178849
429.1,-0.324007090303384,-0.237668572622094,-0.173973297725171,-0.160250089461173,-0.134062817279797,-0.237248741937697
429.57,-0.321654416408626,-0.235690099029653,-0.172077335646735,-0.15796510309002,-0.132547588450144,-0.231786329487849
430.04,-0.319270385717944,-0.233710288399394,-0.170280773112382,-0.155621822942506,-0.131126029487445,-0.226817986648155
430.51,-0.316870289429161,-0.231746444969299,-0.168568853130143,-0.15325112313904,-0.129771081221377,-0.222262385139187
430.97,-0.314508137565454,-0.229840300216854,-0.166962850540004,-0.150904315126036,-0.128500702951353,-0.218188210050044
431.44,-0.312081699444111,-0.227907749317315,-0.165378859888603,-0.148478359107739,-0.127253385836838,-0.21439841743289
431.91,-0.309641806116012,-0.225987799503905,-0.163838828352938,-0.146022232515569,-0.126055248496345,-0.210962343842582
432.38,-0.307178146457425,-0.224079362966268,-0.162329953153366,-0.143542884016252,-0.12488911941979,-0.207803699652298
432.85,-0.30471013573101,-0.2221746867188,-0.160845440129007,-0.141021462941893,-0.123801447627087,-0.205003647712022
433.32,-0.302217820974413,-0.220273659238158,-0.159373872696767,-0.138473483435008,-0.122761175723294,-0.202435491063751
433.78,-0.299807892580889,-0.218423670357764,-0.157948083900894,-0.135956977789059,-0.121858568554128,-0.200257836382602
434.25,-0.297331430978816,-0.216537674637489,-0.156495887333779,-0.133372014937002,-0.120997932630476,-0.198204950950174
434.72,-0.294839893546819,-0.214652646655898,-0.155046273683431,-0.130772370760972,-0.120207295290422,-0.196304590790812
435.19,-0.292387378639984,-0.212787921527664,-0.153611314471008,-0.128185673365053,-0.119533962177234,-0.19461428451499
435.66,-0.28996010252069,-0.210943087465482,-0.152191150546649,-0.12561849272964,-0.118961730371078,-0.193067263054143
436.12,-0.287616907451814,-0.209163243279177,-0.150819501035801,-0.123137226618832,-0.11850275738241,-0.191673723247353
436.59,-0.285263028636136,-0.207377414736599,-0.149439916794291,-0.120645371045549,-0.118138556604393,-0.190358580029978
437.06,-0.282922480438613,-0.205614709538011,-0.148075994161619,-0.118186643734026,-0.117865120327199,-0.189103964142019
437.53,-0.28066441141368,-0.203909974517731,-0.146744600063818,-0.115809210218852,-0.117714431462389,-0.187972775805367
438,-0.278459836517567,-0.202251990062533,-0.145436913281528,-0.113499942523937,-0.117669780995628,-0.186915715245856
438.46,-0.276355603669494,-0.200676419554822,-0.14417875195617,-0.111309416883762,-0.117728391709935,-0.18594245089218
438.93,-0.274260623964929,-0.199115018184897,-0.142913839240861,-0.109143844446618,-0.117892226185546,-0.185001171444879
439.4,-0.272185560962824,-0.197582120652148,-0.141657616124728,-0.107027961995466,-0.118151901799285,-0.184072155115579
439.87,-0.270197224384382,-0.196111538333585,-0.140426144653461,-0.105006214885354,-0.118520239004809,-0.183215074261436
440.34,-0.268223823822343,-0.194661372556485,-0.13919659889908,-0.103029353451219,-0.118977283342459,-0.182358762917463
440.8,-0.266405451995296,-0.193313336091829,-0.138021757155027,-0.101202779197875,-0.119518271713028,-0.181609616441348
441.27,-0.264557963228928,-0.191945275237516,-0.13681830074761,-0.0993719323031707,-0.120143086356031,-0.18083850943103
441.74,-0.262724442227584,-0.190582471409771,-0.135610978376458,-0.0975733255836067,-0.120833760937655,-0.180067123978677
442.21,-0.260974223346093,-0.189260218548809,-0.134420085195131,-0.0958494149199701,-0.121583892592852,-0.179356346000866
442.67,-0.259313607851618,-0.187983257967437,-0.13326132524001,-0.0942090227849792,-0.122360716992721,-0.17869692108572
443.14,-0.257674115775827,-0.186692361999788,-0.132085270609896,-0.0925776573366387,-0.123184683318352,-0.178067919663876
443.61,-0.25606652232071,-0.185392907118111,-0.130908767592229,-0.0909654898165526,-0.124024395674419,-0.177471768901375
444.08,-0.25455357480122,-0.184117734178137,-0.129752515587242,-0.0894152467901316,-0.124872820054234,-0.176963786775798
444.55,-0.253107604940055,-0.182842363372587,-0.12860733155075,-0.0878998858467411,-0.12572041363939,-0.17652931884146
445.01,-0.251759245691251,-0.181588028593898,-0.127497596338568,-0.0864459183752163,-0.126545223066913,-0.176181839220739
445.48,-0.250450149659547,-0.180293573657526,-0.126374694945584,-0.0849845440333364,-0.127381029277361,-0.175909386400735
445.95,-0.249187209701686,-0.178962793072085,-0.125254232260469,-0.0835196097110099,-0.128203994982948,-0.175709708468923
446.42,-0.2480108151572,-0.177621575385118,-0.124150788028631,-0.0820885842799939,-0.129021702833752,-0.17559838818681
446.88,-0.246914381373636,-0.176275355326887,-0.123078103517822,-0.0806930703427679,-0.129811925488824,-0.175552586712419
447.35,-0.245841524073166,-0.17485911244823,-0.121987836960199,-0.0792665444386763,-0.130608009545108,-0.17555614454736
447.82,-0.244792775382213,-0.173380401643608,-0.120895591763428,-0.0778128360408998,-0.131386038279004,-0.175594310536539
448.28,-0.243820003186434,-0.171917020608008,-0.119840876424269,-0.0764235442637906,-0.132141405002904,-0.175646571227751
448.75,-0.242821479279724,-0.17033922442904,-0.118753840095823,-0.074949073468264,-0.132885708466616,-0.175704279828283
449.22,-0.241846612813335,-0.168730364012718,-0.1176746934761,-0.0734838338382172,-0.133610700880686,-0.175744444637528
449.69,-0.240872199264042,-0.167064159648019,-0.116595209826141,-0.0719860366661473,-0.134303096988031,-0.17576514154233
450.15,-0.239932846614676,-0.165436535224954,-0.11555408180695,-0.07055454775843,-0.134951495933102,-0.175737887952269
450.62,-0.238963936556609,-0.163719774033448,-0.114491770843623,-0.0690432030855127,-0.135565837191726,-0.175687577440235
451.09,-0.237996882923272,-0.162012295584778,-0.113445802601607,-0.0675518555878694,-0.136133813415037,-0.175587135438783
451.56,-0.237027304527972,-0.160293516261577,-0.112411730304686,-0.0660419846926957,-0.136646938254395,-0.175456059137321
452.02,-0.236073436041984,-0.15866128855377,-0.111420571037661,-0.0646121982002726,-0.137100959980108,-0.17526788004135
452.49,-0.235100749883338,-0.156989987775566,-0.11042092992126,-0.0631195875644003,-0.137506275807509,-0.175064634529013
452.96,-0.234123750559121,-0.155375349448709,-0.109442099139156,-0.0616614691092501,-0.137861952095374,-0.174819778418815
453.42,-0.233165930233607,-0.153843952221792,-0.108502574214756,-0.0602509527910889,-0.13816363157077,-0.174557173174862
453.89,-0.232185026361459,-0.152338006308828,-0.107561190693468,-0.0588303281935781,-0.13842989233546,-0.174270773838296
454.36,-0.231209084715215,-0.150885165985949,-0.106636399805082,-0.057415983591923,-0.138657383766859,-0.173986589421826
454.82,-0.230232145391541,-0.149559440386324,-0.105747249647566,-0.0560961307896892,-0.138858323468055,-0.173663529657782
455.29,-0.229247346152842,-0.148254852645441,-0.104849133177027,-0.0547446435220774,-0.139036062971322,-0.173356473889819
455.76,-0.228248659071363,-0.14704342929355,-0.103961574255182,-0.0534502817300973,-0.139200970839447,-0.173018572810806
456.23,-0.22725980462427,-0.1459062826649,-0.103080969039804,-0.052186316362397,-0.13935360243382,-0.172687725207104
456.69,-0.22627036370518,-0.14489933652561,-0.102228774304493,-0.0510334214852178,-0.139500383790786,-0.172310660241906
457.16,-0.225289469490346,-0.143945112579975,-0.101363178491767,-0.049888979755224,-0.139646382726935,-0.171956412641895
457.63,-0.224304190180324,-0.143098339072245,-0.100507521088556,-0.0488324438956047,-0.139794115189885,-0.171568333289258
458.09,-0.223349865223575,-0.142368535829443,-0.0996789323928498,-0.0478767126907322,-0.139940879443967,-0.171175612275869
458.56,-0.222386729279295,-0.141726374784293,-0.0988416646431599,-0.0469861216532692,-0.140093138832977,-0.170759022206337
459.03,-0.221452848824133,-0.141187698129605,-0.0980124847089199,-0.0461790194628933,-0.140251092817725,-0.170349034174499
459.49,-0.220519480414593,-0.140765472598825,-0.0972115160564804,-0.0454925415840906,-0.140395384562326,-0.169876105848589
459.96,-0.219612877235748,-0.140434764129676,-0.096399686560351,-0.0448721530846636,-0.140551977898453,-0.169420804327759
460.43,-0.218700696138798,-0.140202122065603,-0.0955964603914411,-0.0443473762929378,-0.14069751892283,-0.168912357643437
460.89,-0.217816195875376,-0.140063144633309,-0.0948173328380703,-0.0439178324247416,-0.140832840881393,-0.168385489047176
461.36,-0.216935839636004,-0.140010514526922,-0.0940290093216937,-0.0435630665778723,-0.140972138450205,-0.167840605795382
461.83,-0.216036338797599,-0.140026582420553,-0.0932461965158697,-0.0432801481380589,-0.141086056190564,-0.167228911608381
462.29,-0.215152005351384,-0.140103427986841,-0.0924853688279262,-0.0430665408171623,-0.14117741221253,-0.166586984789435
462.76,-0.214242190715835,-0.140233950186412,-0.0917131667665757,-0.0429045948525844,-0.141244017505732,-0.16588224237663
463.22,-0.213344812348563,-0.140402781803254,-0.0909623417766511,-0.0427931468803962,-0.141276724583612,-0.165140445886407
463.69,-0.212421276780576,-0.140607755794034,-0.0902002642384843,-0.042719423746696,-0.14127047438462,-0.16432566648922
464.16,-0.211511085392051,-0.140850387424977,-0.0894489297926707,-0.0426948881486696,-0.141236143749685,-0.163476402540357
464.62,-0.210580383943147,-0.141075950541262,-0.0887074708505202,-0.0426623061586552,-0.141114871140467,-0.162534465035267
465.09,-0.209663825499817,-0.14134432799008,-0.0879669456361199,-0.0426821679077639,-0.140971290671602,-0.161560327463662
465.56,-0.208744612910695,-0.141616379602852,-0.0872302717809878,-0.0427129615350885,-0.140763776852165,-0.160520984646953
466.02,-0.207809256930972,-0.141848535345439,-0.0864921904040509,-0.0426988074844086,-0.140451939215618,-0.159394851539612
466.49,-0.206885370886664,-0.142110175673223,-0.0857517414200163,-0.0427197612782897,-0.140102739807187,-0.15822595218815
466.95,-0.205946518012396,-0.142320706739294,-0.0849988775334023,-0.0426723044272353,-0.139645169308414,-0.156974371384847
467.42,-0.205014048531882,-0.142551029471649,-0.084236804713094,-0.0426449552301057,-0.139145206619219,-0.155671078843829
467.89,-0.204072257468615,-0.142756619163845,-0.0834554226615352,-0.0425790170087919,-0.138568368925683,-0.154295368554951
468.35,-0.20311103702288,-0.142893765317377,-0.0826409443339152,-0.0424123775313006,-0.137885485930706,-0.152837840101021
468.82,-0.202140072809279,-0.143030174598093,-0.0818002772804286,-0.0422404405689191,-0.137156526198294,-0.151308943054597
469.29,-0.201135440853179,-0.143104552878114,-0.0809069555253469,-0.0419737366506154,-0.136327902093753,-0.149676614575519
469.75,-0.20012930642216,-0.143127564613344,-0.079987906073322,-0.0416413231750995,-0.135441106739407,-0.147991045985321
470.22,-0.19908500983931,-0.143109733138347,-0.0790112331801542,-0.0412517636904995,-0.134478960715961,-0.146187446747665
470.68,-0.198019667539064,-0.143002713877478,-0.077977245112445,-0.0407347157047892,-0.133414962296055,-0.144292331907306
471.15,-0.196921162379704,-0.142857434489267,-0.0768896373324106,-0.0401782544081452,-0.132291710172076,-0.14227730311501
471.62,-0.195789781108842,-0.142630163527437,-0.0757303601764124,-0.0395073878494424,-0.131062066420589,-0.140138746428905
472.08,-0.194659406876702,-0.142341037216273,-0.0745371880267602,-0.0387664679068876,-0.129775606841954,-0.13793979047081
472.55,-0.19348502277458,-0.141987473597529,-0.0732684927887814,-0.0379482929000256,-0.128397222110228,-0.135595571985555
473.01,-0.192309764926638,-0.141555627251088,-0.0719458042728053,-0.0370139161660132,-0.126919250639901,-0.133186956642168
473.48,-0.191092811509106,-0.141066935156501,-0.0705556480671524,-0.0360217568924544,-0.125367139908219,-0.130645457073631
473.94,-0.189881676880556,-0.14051813402766,-0.0691278334527863,-0.03494261631108,-0.123743078541895,-0.128068109449873
474.41,-0.188625278963247,-0.139897329615223,-0.067613014567421,-0.0337533812417847,-0.122001027299501,-0.1253593196848
474.88,-0.187346447221744,-0.139223248947537,-0.0660527099948545,-0.0324959366902455,-0.120199892558062,-0.122586221247887
475.34,-0.186076902851207,-0.138501199875998,-0.0644589282218797,-0.0311394409223413,-0.118319862343581,-0.119814581587964
475.81,-0.18474681794906,-0.13771808639739,-0.0627984547759708,-0.0297015974650967,-0.116367981632754,-0.116936643034964
476.27,-0.18341607402563,-0.136899042265914,-0.0611202868426889,-0.028187244658696,-0.114367368395655,-0.114080512871781
476.74,-0.182017722641658,-0.13601384470778,-0.0593620747192781,-0.0265484572340646,-0.112254368050873,-0.111128758967768
477.2,-0.18060559861402,-0.135102547723383,-0.0576014231225359,-0.0248548109087926,-0.110120836622411,-0.108211965428446
477.67,-0.179105908412861,-0.134126782957024,-0.0557707957866703,-0.0230444953441909,-0.107895112925686,-0.105202849039038
478.14,-0.177559339806478,-0.13311388864159,-0.053900223943999,-0.0211328602891297,-0.105586531019148,-0.102175894827933
478.6,-0.17599188471816,-0.132090575345264,-0.0520408637252805,-0.0191803166249454,-0.103267601595331,-0.0991955803743538
479.07,-0.174324016989556,-0.131012212704176,-0.0501201047569721,-0.0171130774036473,-0.100856331951064,-0.0961275693099505
479.53,-0.172662420565348,-0.129948301756027,-0.0482134403986245,-0.0150110574604814,-0.0984084845579505,-0.0931300068795955
480,-0.170890476413364,-0.128833603688842,-0.0462568572288293,-0.0128084233073906,-0.0958863105901802,-0.090043376689136
480.46,-0.169126921508232,-0.127743615322256,-0.0443296938296229,-0.0105980253982515,-0.0933546643137493,-0.0870327390317139
480.93,-0.167290340718913,-0.126631725225455,-0.0423564451133928,-0.00829700299011675,-0.0907246091550925,-0.0839661145094178
481.39,-0.165467960496883,-0.125552762098124,-0.0404262468673062,-0.00601330421948503,-0.0881143749893258,-0.0809826051281354
481.86,-0.163572355866064,-0.124455965151912,-0.038460399711137,-0.00365401566558741,-0.0854283052836091,-0.0779478966267992
482.32,-0.161749064213921,-0.123426488331231,-0.0365472947836467,-0.00133949481323107,-0.0827573796500655,-0.0750402064618728
482.79,-0.159853861275193,-0.122379023842695,-0.0346072428632296,0.00103896725246885,-0.0800333865135329,-0.0720858043172072
483.25,-0.158034435057115,-0.121395037614954,-0.0327278489027434,0.00335959593344162,-0.0773516212356021,-0.0692606534501467
483.72,-0.156203015649395,-0.120422393096306,-0.0308301308077886,0.00572174706237714,-0.0746112406390641,-0.0664358949415954
484.18,-0.154447074804509,-0.119503726892964,-0.0289973373748509,0.00801995070327339,-0.0719339992422563,-0.0637388321714965
484.65,-0.152678598096068,-0.118587394484982,-0.0271490689848164,0.0103576276208094,-0.069211040388294,-0.0610430095302537
485.11,-0.151038101579012,-0.117748444548727,-0.0253721606368758,0.0126096061576894,-0.0665504056716003,-0.0585132253077141
485.58,-0.149379365544228,-0.116900444447969,-0.0235791988116276,0.0149027964705356,-0.0638498613429918,-0.0559815235256419
486.04,-0.147833789992954,-0.116114997265093,-0.0218545247780442,0.0171137128750545,-0.0612185332608708,-0.0536037634043671
486.51,-0.146299669358181,-0.115333131145747,-0.0201162959695103,0.0193536070529319,-0.0585435803760108,-0.0512479286908421
486.97,-0.144894272077831,-0.11462271040408,-0.0184476399865098,0.0214980255640264,-0.0559440209908914,-0.0490607406116505
487.44,-0.143489487064358,-0.113904685979199,-0.01676031127337,0.0236754249233539,-0.0532991798386582,-0.0468867687465834
487.9,-0.142192031872164,-0.113243432478116,-0.0151354713438194,0.0257628217172385,-0.0507312170566018,-0.0448638917858251
488.37,-0.140927800169759,-0.112597946230279,-0.0134974399358278,0.0278579441410007,-0.048127758704114,-0.0428890416563278
488.83,-0.139748416929377,-0.111995318765143,-0.0119147235192667,0.0298692061155163,-0.0456023862850086,-0.0410457692601213
489.3,-0.138589356570637,-0.111399508342697,-0.0103129714709583,0.0318928867939907,-0.0430395787201228,-0.0392382013006299
489.76,-0.137518377163223,-0.110854128437961,-0.00876855799232554,0.0338194352545091,-0.0405687756563028,-0.0375698605978737
490.23,-0.13647461553847,-0.110324720768626,-0.00721006478783728,0.0357414138947506,-0.0380787245525054,-0.0359506295057815
490.69,-0.135500566756487,-0.10983301974849,-0.00570449860434636,0.037575075226346,-0.0356793862616149,-0.034445857507784
491.16,-0.134546182456119,-0.10935038745583,-0.0041821328735361,0.0394104270488571,-0.0332565008009553,-0.0329722661462443
491.62,-0.13367027228436,-0.10891596791445,-0.00272643114782432,0.0411314335702955,-0.0309577827430143,-0.0316288834998363
492.09,-0.132810145009462,-0.108485827828119,-0.00125342031143512,0.0428614260811809,-0.0286282821152031,-0.0302976006699153
492.55,-0.132019214338443,-0.108095555791522,0.000153798624200999,0.0444887153091515,-0.0264141510923745,-0.0290706192117419
493.02,-0.131254983305289,-0.107719500686575,0.00156617332822845,0.0461087036031657,-0.0241880869787394,-0.0278639201230254
493.48,-0.130561720905964,-0.107385631869882,0.00289989515868362,0.047613306339038,-0.0221008874396254,-0.0267626465485635
493.95,-0.129897459711586,-0.107067095709872,0.00423865941839876,0.049120849791861,-0.019987732728451,-0.0256636624942605
494.41,-0.129300396361638,-0.106787823685732,0.00550116092828491,0.0505283898713282,-0.0179975048109318,-0.0246473574812223
494.87,-0.128754095139981,-0.10653933371323,0.00672097830887889,0.051881884768059,-0.0160679617375973,-0.0236749197370751
495.34,-0.12824930720414,-0.106319120735933,0.00792099573617221,0.0532095651957183,-0.0141619734375128,-0.0227243998106258
495.8,-0.127807905549682,-0.106138297720369,0.00904847273181142,0.054455762683809,-0.0123637031752097,-0.0218343123117886
496.27,-0.127409757255277,-0.105990133141259,0.0101608308689779,0.0556894779517527,-0.0105736820320207,-0.0209535133293476
496.73,-0.127072495056155,-0.105882343724385,0.0111925632261867,0.056833179970412,-0.00891884774298706,-0.0201382443159441
497.2,-0.126778775583276,-0.105809869852428,0.0122080841952519,0.0579653590600708,-0.00728092642259235,-0.0193303234102228
497.66,-0.126539632563353,-0.105774182466583,0.0131345381990789,0.0589982044420323,-0.00580868451511756,-0.0185899668484322
498.13,-0.126341438749577,-0.105774285906045,0.0140548733280965,0.0600328671287909,-0.0043365662301158,-0.0178445391349932
498.59,-0.126189476070495,-0.105807329722849,0.0148988460481315,0.060984068870306,-0.00300681421410942,-0.0171503588187669
499.05,-0.126075715934308,-0.105871785258516,0.0156973354570766,0.0618869537903407,-0.00176385503589595,-0.0164804053917983
499.52,-0.125995419665694,-0.105968023547238,0.0164664899696066,0.0627577527912012,-0.000585474472623722,-0.0158193917049572
499.98,-0.125948655851704,-0.10608945130729,0.0171738354313382,0.0635569888272969,0.000476620846669812,-0.0151944416573275
500.45,-0.125931008547999,-0.106238630609432,0.0178643875691451,0.0643311588035563,0.0014940028659431,-0.0145704469644716
500.91,-0.125938298600308,-0.106404809507039,0.0184818741460429,0.065016066176366,0.00237077512298189,-0.0139879236308441
501.37,-0.12596752402118,-0.106588138673318,0.0190542909793051,0.065640103984054,0.00315617812596559,-0.0134259904483454
501.84,-0.126016921148185,-0.106789697225786,0.0195920836648868,0.0662119071423294,0.00386597692099311,-0.0128730952864698
502.3,-0.126081225800009,-0.106997350159381,0.0200719924528557,0.0667048056362913,0.00447292568734072,-0.0123523863605612
502.77,-0.126162133458506,-0.107215690405317,0.0205310938610375,0.0671529761308774,0.00503218085739266,-0.0118342280365681
503.23,-0.126247376587712,-0.107432421616358,0.0209191500343064,0.0675089400819499,0.00547665196555056,-0.0113511771452575
503.69,-0.126336206403961,-0.107648137714932,0.0212631879376609,0.0677977085862767,0.00584916759188828,-0.0108835971719162
504.16,-0.12642533327664,-0.107863798198616,0.0215710586958849,0.0680251264854872,0.00616207538395136,-0.010418718910204
504.62,-0.126505316717604,-0.108066927276264,0.0218318076341552,0.068184037195657,0.00640893240223275,-0.00997252447185782
505.09,-0.126578245005955,-0.108262037925266,0.0220753903069377,0.0682977517035368,0.00662885916921025,-0.00951730309407287
505.55,-0.126625911340965,-0.108441569112041,0.0222616278827058,0.0683384311837031,0.00677743846314867,-0.00907515900562665
506.01,-0.12664799652256,-0.108606749863434,0.0224144058485217,0.0683256263094032,0.00688784676867774,-0.00862674438931041
506.48,-0.126643414710646,-0.108757594798002,0.02255386255531,0.068273557394055,0.0069866242852254,-0.00815419368274835
506.94,-0.126589333463869,-0.108891609512538,0.0226311010567146,0.068150162553144,0.00701983682362014,-0.00767688477313296
507.4,-0.12649770809387,-0.109006863872684,0.0226976401666679,0.067995953844616,0.0070510024503037,-0.00717420786794943
507.87,-0.12636099858523,-0.109105819386796,0.0227545685734919,0.0678081613836933,0.00708160380767724,-0.00663170233108699
508.33,-0.126169056943317,-0.109187700320922,0.0227733677231164,0.0675731096382958,0.00708078545747057,-0.00606961192991733
508.8,-0.125923150002564,-0.109254310019272,0.0227832479203383,0.0673061679591609,0.00708196378216042,-0.00546140707746431
509.26,-0.125619552354917,-0.109305624164863,0.0227598248444715,0.0669974826052332,0.00705726793348969,-0.00482983757719754
509.72,-0.125252724038355,-0.109342988021617,0.0227068266673475,0.0666439786352801,0.00700952373905804,-0.0041599121687832
510.19,-0.124832111680547,-0.109366551883027,0.0226564339958252,0.0662700517882409,0.00697281348333342,-0.0034418280490091
510.65,-0.1243572648306,-0.109375982801276,0.0225805893929262,0.0658618219665011,0.00691110045542493,-0.00270016081780093
511.11,-0.123827155394821,-0.109371415011275,0.0224907627262454,0.0654237366171453,0.00683329068209848,-0.00192263365963881
511.58,-0.123236145320535,-0.10935340653295,0.0223929660738079,0.0649556501892137,0.00674192010194925,-0.00109664962319079
512.04,-0.122598668130845,-0.109319015049735,0.022278460404986,0.0644624772618375,0.00662186714456316,-0.00025121094812917
512.5,-0.121910494466057,-0.109268256130648,0.022154130059888,0.0639453852219456,0.00647675283108621,0.000625521801424522
512.97,-0.121156672658231,-0.109198411127781,0.0220180038688121,0.0633944965262006,0.00629941157761024,0.00155187263140145
513.43,-0.120370938696944,-0.109111296965301,0.0218767807732966,0.0628352662909881,0.00609474228302813,0.00248685552592329
513.89,-0.119539134284129,-0.109004411497592,0.021728430703624,0.0622579168301816,0.00585740096118797,0.00344845247320822
514.36,-0.118649040957968,-0.108878666592809,0.0215706519481395,0.0616555902278513,0.00558073989110071,0.00444858286142369
514.82,-0.117726642015723,-0.1087283006396,0.0214087382977116,0.0610451231560859,0.00527459780456368,0.00545919389473245
515.28,-0.116760398718811,-0.108554291322623,0.0212410332267539,0.060420274916418,0.00493616812534456,0.00649222503610525
515.75,-0.115735106485797,-0.108357525153061,0.0210617198538126,0.0597711328061001,0.00455646125374791,0.00755895928748124
516.21,-0.114683428725502,-0.10813322716802,0.0208819684582709,0.0591197298692835,0.00415901792746643,0.00863084285687693
516.67,-0.11358605615912,-0.107876197065158,0.0207005050428301,0.0584551112929942,0.00374223307818053,0.0097284738385792
517.14,-0.11243752553581,-0.107600833625196,0.0205036058345644,0.0577694229603797,0.00328611400355362,0.010840114220776
517.6,-0.111271915094057,-0.107298773183524,0.020309975865544,0.0570871522060402,0.00282659817878026,0.011945816336949
518.06,-0.110073696411666,-0.106971805232159,0.0201125864106691,0.0563967371175766,0.00235250877193946,0.0130544548703766
518.53,-0.108823635420613,-0.106619701206642,0.019902510340056,0.0556839573698602,0.00184826210072014,0.0141748974602285
518.99,-0.107569742990825,-0.106245084178863,0.0196978836611406,0.0549805322399058,0.00135086073403214,0.0152767324667316
519.45,-0.106294796105938,-0.105849018774874,0.0194896042066324,0.0542731609261225,0.000844498573762365,0.0163693404002294
519.91,-0.105003310356714,-0.105433383997571,0.0192772824570137,0.0535633723173996,0.000330144245719115,0.0174493476672961
520.38,-0.103674121944393,-0.104996400621072,0.0190506260036586,0.0528355764082826,-0.000212017534512322,0.0185265888887372
520.84,-0.102361964058555,-0.104547893657659,0.0188283678574398,0.0521248649005701,-0.000741207051665407,0.0195728633343545
521.3,-0.101045933314506,-0.104087502994148,0.0185998003192846,0.0514151251086245,-0.00127719704616366,0.0205994485710169
521.77,-0.0997015812821869,-0.103608104386358,0.0183584164214015,0.0506910558547869,-0.00183172447146046,0.0216273346484724
522.23,-0.0983904996967793,-0.103133417695895,0.0181130167021839,0.0499830671414144,-0.00238097038385443,0.0226130750414539
522.69,-0.0970885655424972,-0.102656677702151,0.0178571128464668,0.049275032415851,-0.00293614439521681,0.0235798876190155
523.15,-0.0958002986644939,-0.102181337619938,0.0175893255469697,0.0485659064291356,-0.00349652177429226,0.0245295567228563
523.62,-0.0945038641547195,-0.101703023580025,0.0172977716128433,0.0478368946827126,-0.00408477618936044,0.0254768257809399
524.08,-0.0932560657415489,-0.101241179345231,0.0170025538835889,0.0471210512817535,-0.00465329458104465,0.0263992286226089
524.54,-0.0920342363387313,-0.100791945901319,0.0166926990193645,0.0463994372911745,-0.00522425005785233,0.0273117364162323
525.01,-0.0908169856486092,-0.100350224163242,0.0163565925060114,0.045652925828312,-0.00582044652860628,0.0282301473705607
525.47,-0.0896579745220601,-0.0999373549593109,0.0160167640211118,0.0449150813553708,-0.00639331896616804,0.0291313100052453
525.93,-0.0885348446379132,-0.099548340945004,0.01566218375234,0.0441670998840535,-0.0069657881721882,0.0300313073356711
526.39,-0.0874502308039321,-0.0991865191512053,0.0152930955829477,0.043407816460097,-0.00753735010859258,0.0309334581158867
526.86,-0.0863838921292815,-0.0988459145277383,0.0148975637945835,0.0426179490511552,-0.00813068704514426,0.0318560971453975
527.32,-0.0853829337941119,-0.0985467840083312,0.0145006107798472,0.0418334034496528,-0.0086995571473586,0.0327728805762244
527.78,-0.0844250888749174,-0.098281871757735,0.0140908469130932,0.0410356203476658,-0.00926698633642631,0.0337008548654801
