Wavelength,RH_R_P3,RH_DMSO_P3,LH_R_P1,LH_DMSO_P1,RH_P3,LH_P1
635.21,-0.0336271820002273,-0.00941815475223893,0.0493514697048047,0.0300000228626078,-0.232246705080689,0.0212233169596883
635.67,-0.0346460848169408,-0.0102248569467434,0.0495163182591075,0.0300557838396826,-0.231987243084361,0.0222618441947163
636.13,-0.0356747617905827,-0.0110422267445411,0.0496916444086477,0.030125695007689,-0.231730742292531,0.0233457253216805
636.58,-0.0366960162431517,-0.0118601486314711,0.0498723779517874,0.0302126678636128,-0.231479297024225,0.024470275454735
637.04,-0.0377414893263556,-0.0126961978569108,0.0500690646636405,0.0303090764905261,-0.231229279950159,0.0256427433229769
637.49,-0.0387741307678186,-0.013526248883316,0.0502719446666057,0.0304183472206118,-0.230986075315402,0.0268426481583438
637.95,-0.0398360226312633,-0.0143818067183597,0.0504908796975521,0.0305420936458508,-0.230740630087435,0.028112768965845
638.4,-0.0408805453047172,-0.015224734551985,0.0507166119470128,0.0306744394646547,-0.230503327473093,0.0293976270022228
638.86,-0.0419538482107729,-0.0160914250269215,0.0509594036443958,0.0308208150759824,-0.230263082141887,0.030753956956845
639.31,-0.0430091404621652,-0.016943057324391,0.0512088891585047,0.0309744883622676,-0.230029569619792,0.0321222655828472
639.77,-0.0440916757921059,-0.0178121468334962,0.0514756283947047,0.03113855458951,-0.229794386483757,0.0335542900089444
640.23,-0.0451815290122694,-0.0186868967449938,0.051755227214193,0.0313160791974911,-0.229555643757951,0.0350364875761148
640.68,-0.0462529472876994,-0.0195429582929379,0.0520406264577405,0.0314993665911691,-0.229319867932262,0.0365259517235149
641.14,-0.0473524861284746,-0.0204137931279534,0.0523430232711708,0.0316925597851927,-0.229078322578568,0.0380804473955154
641.59,-0.0484346928814838,-0.0212716416763619,0.0526524606432463,0.0318985325910089,-0.228829124577016,0.039654854957382
642.05,-0.0495442124687509,-0.0221395873742167,0.0529769201811002,0.0321105956336716,-0.228573752048182,0.0412873114376607
642.5,-0.0506342506944538,-0.0229897691258568,0.0533059503968671,0.0323316467758945,-0.228310222235823,0.042928630033569
642.96,-0.0517519507862264,-0.0238560509591873,0.0536523825951935,0.032568112674016,-0.228028307698944,0.044643445023586
643.41,-0.0528478321917468,-0.0247003788159228,0.0540009045895797,0.0328106508713813,-0.227738108851346,0.0463565752337774
643.87,-0.0539702462953339,-0.0255573474240024,0.0543645553979495,0.0330661538715402,-0.227429092283694,0.0481367214942228
644.32,-0.0550672259471477,-0.0263974084248964,0.0547342088678746,0.0333400860483721,-0.227099603283832,0.0499262473422482
644.78,-0.0561898637387459,-0.0272476302592181,0.0551166414264805,0.0336249814975488,-0.2267516428294,0.0517766071659611
645.23,-0.0572854454380446,-0.0280785956729869,0.0555024498441463,0.033926141991677,-0.226385372975917,0.0536267636915898
645.69,-0.0584043630110025,-0.028922916822713,0.0559035369844466,0.0342474911482591,-0.22599265347166,0.0555452459207281
646.14,-0.0594917075794145,-0.0297501379396844,0.0563110187504259,0.0345954580838425,-0.225575142811205,0.0574674652094323
646.6,-0.0606023496384726,-0.030589122276007,0.0567313006393441,0.0349624820785226,-0.225133086076188,0.0594524397656854
647.05,-0.0616809295361075,-0.0314092202068126,0.0571550147680429,0.0353537102686168,-0.224670448604459,0.0614326722144044
647.51,-0.0627761858342408,-0.0322451776238976,0.0575979064303243,0.0357822198629862,-0.224171059374458,0.0634894531642845
647.96,-0.0638392547671622,-0.0330609790932271,0.0580403589865876,0.0362310518444723,-0.223656413316339,0.065532957010309
648.42,-0.0649191935679173,-0.0338920290705303,0.0584978162033064,0.0367142949431528,-0.223108705391294,0.0676473175574513
648.87,-0.0659584455353924,-0.0347066136235929,0.0589604644914857,0.0372333064671429,-0.222536965936811,0.0697584449198903
649.33,-0.0670148286850932,-0.0355363638212466,0.0594331981663039,0.0377825985501088,-0.221936432690773,0.0719346426387908
649.78,-0.0680309479941701,-0.0363491293404519,0.0599061078148279,0.0383605519471208,-0.221318469893003,0.0740990849507568
650.24,-0.069057523301212,-0.0371795504607892,0.0603917045826745,0.0389785037047572,-0.220665977677525,0.076335265333478
650.69,-0.0700365331697889,-0.0379940491520626,0.0608814472449633,0.0396319896480317,-0.219993184179416,0.0785630733087693
651.15,-0.0710263086370771,-0.0388267562533717,0.0613792067426084,0.0403196908534886,-0.219290698947169,0.0808564843679019
651.6,-0.0719701920943807,-0.0396435505752667,0.0618770150681389,0.0410339337719304,-0.218575301976395,0.0831324521108175
652.06,-0.0729131551094291,-0.040480747129319,0.0623930253273636,0.0417987458948316,-0.21782087975251,0.0854851560650496
652.51,-0.0738133653317791,-0.041302492304778,0.0629056486831685,0.0425805987013033,-0.217061118801721,0.0878113552952629
652.97,-0.0747152057782594,-0.0421461569708409,0.0634331650530484,0.0434063484350737,-0.216267305647786,0.0902082125654108
653.42,-0.0755695969289091,-0.0429749043091607,0.0639651001446911,0.0442545556069077,-0.215466871097325,0.0925813412423094
653.88,-0.0764191811897045,-0.0438260373736523,0.0645214184806055,0.0451549490934247,-0.214629679134647,0.0950298777952858
654.33,-0.0772270020043562,-0.0446627837816243,0.0650798074829078,0.0460679444682001,-0.213793360813117,0.097446524156162
654.79,-0.078034275495164,-0.0455235669189651,0.0656606054860898,0.0470262549817215,-0.212925058694549,0.0999333268874725
655.24,-0.0787961412178704,-0.0463692103344349,0.06625284429463,0.0480020495360693,-0.212057998589651,0.102390321301407
655.7,-0.0795520801587656,-0.0472382101803451,0.0668781570659938,0.0490305069499189,-0.211158414644773,0.104920991418725
656.15,-0.0802697484138286,-0.0480926712613368,0.0675106729643063,0.0500660189523627,-0.210266992379706,0.107414252915204
656.6,-0.080966321971395,-0.0489511087538361,0.068164833376724,0.0511296621465307,-0.209365830646232,0.109923761912995
657.06,-0.0816621729233624,-0.0498342630730842,0.0688500261093974,0.052238130345331,-0.208437656586256,0.112501311229469
657.51,-0.082312407347622,-0.0506963518745013,0.0695570543805459,0.0533626746580922,-0.207519464271351,0.115042766558208
657.97,-0.0829669718366548,-0.0515838694420265,0.0702905891085734,0.0545247904773835,-0.206577699847728,0.117647186205284
658.42,-0.0835827905295738,-0.0524494989782125,0.0710391112946746,0.0556933693005476,-0.20565021508596,0.120208341756645
658.88,-0.0841977755794713,-0.0533359383298162,0.0718227690388051,0.0569064283756133,-0.204699053878494,0.122833382983973
659.33,-0.0847757901664499,-0.0541963817710108,0.0726210413656178,0.0581236451075356,-0.203764397767168,0.125410864883969
659.78,-0.0853306845771776,-0.0550470572435873,0.0734511305976272,0.0593706483328318,-0.202826497625561,0.127995285465279
660.24,-0.0858894619644692,-0.0559168528237074,0.0743126148818406,0.0606564064020735,-0.201867001069708,0.130637894928756
660.69,-0.0864133188968099,-0.056753546932569,0.0751882517221262,0.0619436209333376,-0.200925764933954,0.133226706774776
661.15,-0.0869357274723869,-0.0576011675052465,0.0761043212989648,0.0632769067973509,-0.199962294623523,0.135873003770867
661.6,-0.0874195719236973,-0.0584058788722127,0.0770404927081865,0.0646158484405467,-0.199017258749287,0.138462199150676
662.06,-0.0879066691614327,-0.0592222111665153,0.0780128815839735,0.0659956430477533,-0.198050436755221,0.141105915741241
662.51,-0.0883613013800967,-0.0599972775415096,0.0789981891129041,0.0673732684068584,-0.197102758426424,0.143689140036632
662.96,-0.0887991628213299,-0.0607526852485768,0.0800110265960555,0.0687722176109314,-0.196153656463386,0.14626802974035
663.42,-0.0892344833970721,-0.061509356136835,0.0810689399687813,0.0702184943828286,-0.195182335618858,0.148899439022716
663.87,-0.0896333152458903,-0.0622155348732661,0.0821419862081411,0.0716633908876626,-0.1942307304309,0.151466341932914
664.33,-0.0900338896005514,-0.0629267783619036,0.0832548894367539,0.0731499616286277,-0.193257683494393,0.154084796201414
664.78,-0.0904038953089433,-0.0635934369560921,0.0843740581602017,0.0746267021581664,-0.192305607578492,0.156637845803068
665.23,-0.0907574367146791,-0.064237094291962,0.0855168606077844,0.0761196741402663,-0.191354186065526,0.159182501784929
665.69,-0.0911072825488886,-0.0648778491023403,0.0867036825744454,0.0776573311733722,-0.190383130138162,0.161775523901937
666.14,-0.0914283589052875,-0.0654746851153433,0.087889921148467,0.0791793915781248,-0.189435435837851,0.164301080409866
666.6,-0.0917404103562523,-0.0660605905923271,0.0891219720951824,0.080748092496684,-0.188470072491389,0.166871975128806
667.05,-0.0920301331021233,-0.0666099279900781,0.0903445239048424,0.0822940067495674,-0.187530106252744,0.169375906256832
667.5,-0.0923047281234421,-0.0671355015085583,0.0915824952994623,0.0838498835231469,-0.186595658384374,0.171868386189399
667.96,-0.0925752744447539,-0.0676550793494697,0.0928594738025219,0.0854466282945904,-0.185647141515243,0.174405373753299
668.41,-0.0928198717101753,-0.068131951556391,0.0941242225619113,0.0870191344296907,-0.184727138498401,0.176872820311181
668.86,-0.093049785018757,-0.0685843711274739,0.0953997825261108,0.0885979113491109,-0.183815868985662,0.179326705285285
669.32,-0.0932695785782218,-0.0690213111036618,0.0967132548988499,0.0902170313658307,-0.182894293200531,0.181820302642783
669.77,-0.0934694986363341,-0.0694235345901283,0.0980059698152101,0.0918049478868262,-0.182003248900154,0.18424444186201
670.22,-0.0936541658319979,-0.069800628418734,0.0993048773413697,0.0933957026754724,-0.181123284322052,0.186652771810778
670.68,-0.093831815231313,-0.0701668606644422,0.100636297711226,0.0950221172731197,-0.180235081725129,0.189099952684807
671.13,-0.0939837518884458,-0.0704926521750684,0.101943760227656,0.0966156083738594,-0.17937924629783,0.191474365506801
671.59,-0.0941260089470323,-0.0708060853787318,0.103281761373567,0.0982430897667808,-0.178516556229451,0.193885801035797
672.04,-0.0942363486564956,-0.0710743223926458,0.104593371945891,0.0998365132898922,-0.177688274246121,0.196220032168331
672.49,-0.0943322357473064,-0.0713244356531452,0.105904109003245,0.101426981030996,-0.176872675979079,0.198537365848763
672.95,-0.0944139408802758,-0.071561023200498,0.107242688574012,0.103049739070133,-0.176052030591862,0.200888659660821
673.4,-0.0944676303003852,-0.0717622115445804,0.108550674582175,0.10463585748871,-0.17526526958475,0.203163922893042
673.85,-0.0944995409031633,-0.0719399050926511,0.109856234032106,0.106219922984201,-0.174493160208081,0.205417162129782
674.31,-0.0945135484950184,-0.0721030310537642,0.111188323244557,0.107837068302597,-0.173717001077683,0.207701743704288
674.76,-0.0944999569974053,-0.0722344734275539,0.112488214830842,0.109418607222746,-0.172974712099278,0.209908118740332
675.21,-0.0944636720781624,-0.0723441550267426,0.113784981681327,0.110999791289753,-0.172247467690846,0.212089265375262
675.67,-0.0944033696543131,-0.0724346409199839,0.115107196486781,0.112616364012376,-0.17151978145966,0.214291129698562
676.12,-0.0943223218853556,-0.0725029725342902,0.116397195594328,0.114198528813028,-0.170823446838903,0.21641604331418
676.57,-0.0942204671413368,-0.0725523794207044,0.117683554070074,0.115781781893275,-0.170142566374288,0.218510055754416
677.03,-0.0940991711118321,-0.0725876287183388,0.118996103936577,0.117402393392868,-0.16945880726628,0.220624281987443
677.48,-0.093959026557293,-0.0726017459546032,0.12027437702001,0.118988643181484,-0.168809106850734,0.222649180025809
677.93,-0.0938023836924465,-0.0726004657756944,0.121547800734008,0.120576033268966,-0.168175203493522,0.224635710718028
678.38,-0.0936308743424842,-0.0725851976151582,0.122815631705493,0.12216397127414,-0.167557449568369,0.226581023401308
678.84,-0.0934438198703461,-0.0725582342749455,0.124107411844302,0.123788787158204,-0.166937973321888,0.228534341963509
679.29,-0.093247047178065,-0.0725189555351327,0.125361130851054,0.125375065617534,-0.166354246186361,0.230387816740939
679.74,-0.0930391326244591,-0.0724696939692133,0.1266031250419,0.12695585643582,-0.165794583223442,0.232179331784932
680.2,-0.0928210404476063,-0.0724131872220646,0.127868315644794,0.128572410973951,-0.165229889170408,0.233979470191473
680.65,-0.0925998995105917,-0.0723514866447904,0.129091941511147,0.130145413030398,-0.164703188079527,0.235672494720815
681.1,-0.0923739532957111,-0.0722861233167383,0.130303453137192,0.131711148257947,-0.164196955140879,0.237306918836452
681.56,-0.0921398543039613,-0.0722170718215777,0.131531909489744,0.133306339071858,-0.163694121959993,0.238928633956804
682.01,-0.0919081916997074,-0.072150043786354,0.132716221808131,0.134853535214721,-0.163231718744261,0.240437121574578
682.46,-0.0916756766106833,-0.0720852363766728,0.133885841116156,0.136389488422316,-0.162792689413952,0.241878869091509
682.91,-0.091443421577433,-0.0720244418352424,0.135040127961871,0.137912903642135,-0.162378064924281,0.243250980981128
683.37,-0.0912069055648304,-0.0719669355657227,0.136207509391417,0.139460340675644,-0.161971943642424,0.244595453621962
683.82,-0.0909779734325166,-0.071919009714133,0.137329153775508,0.140954747336206,-0.161609437492758,0.245818487193016
684.27,-0.0907519975836913,-0.0718794904234549,0.138433897776912,0.14243284614267,-0.161274141905466,0.24696308602935
684.73,-0.0905239637877874,-0.0718472936475237,0.139549429940015,0.143930801195994,-0.160951238292683,0.248067979569604
685.18,-0.0903055225443777,-0.0718270678450857,0.140618933308977,0.14537256557457,-0.160672838844517,0.249046087324453
685.63,-0.0900920453841312,-0.0718181423282099,0.141666241262439,0.146789037541453,-0.160432458787351,0.249917216822879
686.08,-0.0898820628946359,-0.071817516673469,0.142699542682189,0.148189929423328,-0.160212264718758,0.25071829683729
686.54,-0.0896709759953241,-0.0718251084343983,0.143741188437031,0.149605166721557,-0.160008670810244,0.251463229975492
686.99,-0.0894693394328318,-0.0718423556511407,0.144737096884203,0.150960723981339,-0.159848511699022,0.252075730490281
687.44,-0.0892714996761174,-0.071867121821895,0.145714139433809,0.15229221065832,-0.159718286902862,0.252590849890811
687.89,-0.0890771464074162,-0.0718984113407451,0.146672137993305,0.153598703378295,-0.159618082366193,0.253006227555053
688.35,-0.0888810103176196,-0.0719351383638024,0.147636383945729,0.154914211607374,-0.159538148361278,0.253348929264299
688.8,-0.0886928273750606,-0.0719766618853668,0.148555710445079,0.156167729839849,-0.159498772375462,0.253556199440831
689.25,-0.0885073921406594,-0.0720218845600965,0.149455900219479,0.157393677885307,-0.159489251488057,0.253657159602979
689.7,-0.0883245848688264,-0.0720701186785527,0.150337041545264,0.158591163973812,-0.159509420773376,0.253650030129554
690.16,-0.0881394041490952,-0.0721211933470039,0.151223263291177,0.159792352566995,-0.159552774678292,0.253554775725095
690.61,-0.0879615982667155,-0.0721739681104841,0.152066280159275,0.160929656995893,-0.159632515587941,0.253325029905671
691.06,-0.0877862203599841,-0.0722283841723202,0.152890481621839,0.162035744301354,-0.159741083646693,0.252983316372342
691.51,-0.0876132776687863,-0.0722842048214548,0.153695852931454,0.163109677691319,-0.159878006042704,0.252528801773554
691.96,-0.0874428596350562,-0.0723413256047634,0.154482313228521,0.164150469468148,-0.160042685689322,0.251960824140881
692.42,-0.0872699880158906,-0.0724000575013474,0.155272080817424,0.165187265418709,-0.160232293640377,0.251289601273907
692.87,-0.0871051041430009,-0.0724598549859453,0.156019778989038,0.166157975568248,-0.160451012099406,0.250491019818271
693.32,-0.0869434318771405,-0.0725213299730425,0.156747602999627,0.167092412132351,-0.160695050392151,0.249577764929866
693.77,-0.0867853265331593,-0.0725848381834097,0.157454861685218,0.167989616336479,-0.160963484260427,0.248549670835156
694.23,-0.0866259701762392,-0.0726507269932527,0.158161743033295,0.168875923440976,-0.161256180608717,0.247408434906044
694.68,-0.0864764241800016,-0.0727197252107414,0.158824728724299,0.169695299952864,-0.16157138185998,0.246148036955084
695.13,-0.0863321970136051,-0.0727926070198167,0.159464030683746,0.170474981219158,-0.16190841779416,0.244772389677864
695.58,-0.0861942368568878,-0.0728703640763151,0.160078374125946,0.171214241263864,-0.16226661874337,0.243281347820339
696.03,-0.0860636785458678,-0.0729541871973137,0.160666386891747,0.171912392430325,-0.16264538978447,0.241674752413145
696.49,-0.0859367731126333,-0.0730446965856183,0.161245612173081,0.172591737775996,-0.163048024060677,0.239942782716876
696.94,-0.0858250539854999,-0.0731446521785274,0.161776081232196,0.173205003888854,-0.163466880774911,0.238102239510265
697.39,-0.0857247694368462,-0.0732549377261541,0.162275750219563,0.17377550773666,-0.163904636917681,0.236145648934526
697.84,-0.0856372698584032,-0.0733771065406519,0.162743137259889,0.17430278711979,-0.164360619241831,0.234072869666543
698.29,-0.0855638535549677,-0.0735127793236696,0.16317680840846,0.174786394015594,-0.164834007027973,0.23188379040953
698.74,-0.0855057562703549,-0.0736636333345749,0.163575358641,0.175225869330738,-0.165323812504043,0.229578337356434
699.2,-0.0854602706589984,-0.0738306952355145,0.163952971531707,0.175638381571084,-0.165836028111474,0.227132430504752
699.65,-0.0854362091064709,-0.074017105553618,0.164276412035773,0.175987487709784,-0.166355535492798,0.224591638939537
700.1,-0.0854300757906774,-0.0742236182622698,0.164560550489784,0.176291503347199,-0.166887448780691,0.221934473751425
700.55,-0.0854421101169925,-0.0744515356445591,0.164804067354197,0.176550377965165,-0.167430060412989,0.219161128842704
701,-0.0854722733880261,-0.07470194317419,0.165005736640642,0.176764161745156,-0.167981472902754,0.216271954981512
701.45,-0.0855202519107608,-0.074975732037018,0.165164479031243,0.176932994972165,-0.168539642137466,0.213267524497385
701.91,-0.0855836770868581,-0.0752745070401161,0.165290364309328,0.177069472426758,-0.16911227826026,0.210109183859239
702.36,-0.0856657773312674,-0.0755975393566565,0.165359860206511,0.177148234115994,-0.169677958478324,0.206874153928739
702.81,-0.0857635491410386,-0.0759457953628482,0.165384320706127,0.177182819254693,-0.170243973420359,0.203526845615929
703.26,-0.0858760664557095,-0.0763196317614904,0.165363478515312,0.177173506596127,-0.170808265551461,0.200068528529894
703.71,-0.0860023713876744,-0.0767192798097047,0.165297267101864,0.177120559369596,-0.171368873570094,0.196500518304335
704.16,-0.0861379568572113,-0.0771384344153466,0.165195166085503,0.177034964839932,-0.171923149189683,0.19285425716347
704.62,-0.0862890410298878,-0.0775938412591489,0.165044145042842,0.176902623086729,-0.172483173340093,0.189014721461977
705.07,-0.0864517531135901,-0.0780717070892646,0.164841946322194,0.176718499469103,-0.173022751999243,0.185121388635009
705.52,-0.0866250996511398,-0.0785751695087293,0.164595229847252,0.176490303749565,-0.173551706173597,0.181122267611735
705.97,-0.0868084413740485,-0.0791039622348481,0.164304278490308,0.176217360398724,-0.174068418410955,0.177017946730024
706.42,-0.0870011321014769,-0.0796577628255372,0.163969370870676,0.175898816254573,-0.174571254204299,0.172808834051535
706.87,-0.087202535462606,-0.0802361246164051,0.163590740060533,0.175533743081075,-0.175058539796204,0.168495218528629
707.32,-0.0874119997351658,-0.0808384625049677,0.163168570529585,0.175121187299622,-0.175528542316626,0.164077274190038
707.77,-0.0876288604806297,-0.0814640109770506,0.162703041637045,0.174660235520637,-0.175979432355021,0.159555106144116
708.23,-0.0878543278397556,-0.0821209201477271,0.162192432602919,0.17415004599702,-0.176423057332586,0.154851732445674
708.68,-0.0880841125207715,-0.082790418438091,0.161639996068062,0.173588941239126,-0.176829891027094,0.150118659200623
709.13,-0.0883191580628306,-0.0834796686959639,0.161045004039548,0.172977301713151,-0.177211431883187,0.145281842440298
709.58,-0.0885588035269417,-0.084187285237221,0.160407826987261,0.172314641773451,-0.177565562879333,0.140341760617622
710.03,-0.0887997663818536,-0.0849071757280598,0.159738935081188,0.171612863162718,-0.177897518623368,0.135324120093131
710.48,-0.0890472962691315,-0.0856474929159168,0.159018972296032,0.170847303072528,-0.178191228595814,0.130179148137581
710.93,-0.0892983788237635,-0.0864017973012635,0.158258664887945,0.170030071370165,-0.17845112958406,0.124933424787371
711.38,-0.0895530084869027,-0.0871684790116804,0.157458869766841,0.169161213418469,-0.178674964662494,0.119588243122871
711.83,-0.0898112674817687,-0.0879458756179499,0.156620501368104,0.168240815386932,-0.178860371524536,0.114145156575674
712.29,-0.0900771150547868,-0.0887466732776806,0.155734668088632,0.167259423923686,-0.179018548241016,0.108503847198388
712.74,-0.0903433911197523,-0.0895408185546215,0.154820877766848,0.166235157343771,-0.179119509953698,0.102867718195407
713.19,-0.0906138550463766,-0.0903403355307707,0.153870747843612,0.165159559115663,-0.179174607806472,0.0971397350518141
713.64,-0.090888758570752,-0.0911432886613355,0.152884653904054,0.164032582460229,-0.179181264624021,0.0913224950339836
714.09,-0.0911669989560952,-0.0919458792233016,0.151872962432085,0.16286689889738,-0.179150285983325,0.0854380833432046
714.54,-0.0914516476097314,-0.0927497929570279,0.150815557888575,0.161636845259364,-0.179052650494689,0.0794503763336888
714.99,-0.0917411441294246,-0.0935505953094469,0.149722698178834,0.160355099540451,-0.178898426209111,0.073382700973209
715.44,-0.092035274571761,-0.0943459278664321,0.148594401372811,0.15902160024662,-0.178684893466923,0.0672385117497524
715.89,-0.0923336755226077,-0.0951335082319723,0.147430570049449,0.157636260517484,-0.178409513647898,0.0610213227300611
716.34,-0.092635894263378,-0.0959112025730272,0.146231002743966,0.156199004926537,-0.178069986188372,0.0547346899676916
716.79,-0.0929414206155503,-0.096677068156598,0.144995425206122,0.154709786239191,-0.177664325367353,0.0483821224688035
717.24,-0.0932496772181785,-0.0974293775577714,0.143723536322713,0.15316857907971,-0.177190829161731,0.0419670876987635
717.69,-0.093559895663885,-0.098167674416395,0.14242503724975,0.151588322290702,-0.1766652190255,0.035505468474603
718.15,-0.0938787762742773,-0.0989062768696489,0.141059234961637,0.149918949006975,-0.176055474298425,0.0288405111954933
718.6,-0.0941916080374528,-0.0996106448058525,0.139675613967852,0.148220606212669,-0.175370207582002,0.022255046013392
719.05,-0.0945042444999488,-0.100297514254184,0.138254346339763,0.146470121089565,-0.174613209929833,0.0156199355662531
719.5,-0.0948156792465338,-0.100966772366504,0.136794969897259,0.14466729913361,-0.17378428023717,0.00893800623157611
719.95,-0.095124887255819,-0.101618651704825,0.135296870393769,0.142811822376963,-0.172883571045836,0.00221202586099126
720.4,-0.0954315024316183,-0.10225632662581,0.133769374574218,0.140916190441299,-0.171930153611598,-0.0045480236014752
720.85,-0.0957333114468967,-0.102875300543554,0.132191492576024,0.138954168438497,-0.170887495709846,-0.0113546257651562
721.3,-0.0960297160698929,-0.103478607083082,0.13057232599051,0.136938257851175,-0.169774825145528,-0.0181969800531584
721.75,-0.0963196458970646,-0.104066794496278,0.128910868986288,0.134868021697017,-0.168592934877365,-0.0250723114546365
722.2,-0.0966021356603244,-0.104640317742213,0.127206107668505,0.132742966025646,-0.16734262357767,-0.0319777991083762
722.65,-0.0968762825396638,-0.105199525717837,0.125457076237527,0.130562547629992,-0.166024690641482,-0.0389105835422658
723.1,-0.097143116574343,-0.105748655202289,0.123673126951614,0.128338999403834,-0.164658886850251,-0.0458647869877931
723.55,-0.0973982500923291,-0.106280067803604,0.121833150421005,0.126046477088276,-0.163207816120751,-0.0528439196675121
724,-0.0976426757049823,-0.106797547051003,0.119946746310102,0.123697479347717,-0.161690967470176,-0.0598415002818559
724.45,-0.097875829977684,-0.107300915268918,0.118013492089106,0.121291899741813,-0.16010860000179,-0.0668546276562931
724.9,-0.0980972452366272,-0.107789867977827,0.116033092201626,0.118829729019142,-0.158460723471581,-0.0738805317164957
725.35,-0.0983095070878545,-0.108268983418992,0.114015556764052,0.116323520913136,-0.156766056545294,-0.0809165632747811
725.8,-0.0985063933126982,-0.108728219059205,0.11194047219985,0.113748257065639,-0.154986382808979,-0.0879607752486799
726.25,-0.0986902592511094,-0.109172079506397,0.109818071981102,0.111116501552252,-0.15314009469562,-0.0950101434420602
726.7,-0.098860636719872,-0.109600421775836,0.107648427649653,0.108428288708365,-0.151226583871366,-0.102062303492959
727.15,-0.0990170040365949,-0.110013196008347,0.105431595051735,0.10568374418079,-0.149245215799648,-0.109114978877482
727.6,-0.0991627759545362,-0.110416226006177,0.103177604396422,0.10289542235477,-0.147214412575844,-0.116168702297649
728.05,-0.0992894892204774,-0.110798050433666,0.100866368822901,0.100039010220614,-0.145095552514736,-0.123216373088683
728.5,-0.0994002786612748,-0.111164305207584,0.0985078415340806,0.097127280385365,-0.142907213359545,-0.130258034076243
728.95,-0.0994944479349555,-0.111514986641958,0.0961018855098185,0.0941607520350621,-0.140649108522046,-0.137291553401767
729.4,-0.0995713131670043,-0.111850142054648,0.0936483181105066,0.0911400347003363,-0.138321144357862,-0.144314821147607
729.85,-0.0996350089881925,-0.112176402241463,0.091156813722968,0.0880778406348841,-0.135942403229827,-0.151330966035042
730.3,-0.099675505517771,-0.112480997116095,0.0886072430298078,0.084950817457775,-0.133475110746957,-0.158327865900801
730.75,-0.0996969905079223,-0.112770502432831,0.0860091268437857,0.0817718795069342,-0.130938822726382,-0.165308308011833
731.2,-0.0996991443905629,-0.11304512334873,0.0833620256689753,0.0785419164951263,-0.128334265377443,-0.172270372422518
731.65,-0.0996870443988886,-0.113311925793348,0.0806754391070408,0.0752735639570901,-0.125680704596241,-0.179218985887012
732.1,-0.0996501996803358,-0.113557375528882,0.0779290001231318,0.0719443376322886,-0.122942224387647,-0.186139066518622
732.55,-0.0995938685655697,-0.113788553730669,0.075132182523514,0.0685669448231351,-0.120138630207656,-0.193035350244674
733,-0.0995183502745346,-0.11400580727861,0.0722845099610076,0.0651422530898239,-0.117271302990633,-0.199906292552991
733.45,-0.0994241278555799,-0.114209546797128,0.0693854565930119,0.0616710100898898,-0.114341771253413,-0.206750505781209
733.9,-0.0993175055992024,-0.114407186929986,0.0664446715869754,0.0581649870786623,-0.111368377416292,-0.213574919378704
734.35,-0.099187847091589,-0.114585113062742,0.0634410311405585,0.05460234501256,-0.108319014468939,-0.220362312618
734.8,-0.0990414877008596,-0.11475064419389,0.0603840294276447,0.0509949213739139,-0.105212477040141,-0.227119546436992
735.25,-0.098879137910162,-0.114903963918937,0.0572730511062676,0.0473433460852231,-0.102050377041663,-0.233845599174047
735.7,-0.0987073520532055,-0.115051900964199,0.054118291197897,0.043658923443036,-0.0988489935940442,-0.240548477010458
736.15,-0.0985151052058574,-0.11518067902879,0.0508980242915191,0.0399208956535364,-0.0955796664710165,-0.24720950682209
736.59,-0.098307767661296,-0.115287924930822,0.0476850169314095,0.036214823290473,-0.0923197300715316,-0.253680453014113
737.04,-0.0980943383956091,-0.115398450322598,0.0443666776779296,0.0324044505886637,-0.088964196383925,-0.260283134849636
737.49,-0.0978622294166052,-0.115489298330562,0.0409824913677737,0.0285431268113608,-0.0855465945162106,-0.266841005237656
737.94,-0.0976177455649472,-0.115566644249159,0.0375439662863072,0.0246421528799676,-0.0820821688828609,-0.273362438985781
738.39,-0.0973612602296318,-0.115629967813594,0.0340519141853479,0.0207026242389767,-0.0785723723556004,-0.279846317367677
738.84,-0.0970985620370659,-0.115684661150571,0.0305188196236124,0.0167351000306925,-0.0750292755609815,-0.286301571011728
739.29,-0.0968187869854699,-0.115718235779001,0.0269232199762815,0.012721848570433,-0.0714321895832212,-0.292706753205064
739.74,-0.0965278155502265,-0.115736401907232,0.0232779936760461,0.00867366389654218,-0.0677939399305366,-0.29907062385778
740.19,-0.0962259635028122,-0.115738872234818,0.0195847879852085,0.00459169831549589,-0.0641161413878711,-0.305391902831743
740.64,-0.095918281484437,-0.115730401014693,0.0158566612863203,0.000485451154477405,-0.0604085107842286,-0.311680041077914
741.09,-0.0955955363263016,-0.115700745661877,0.0120725176656068,-0.00366111218458509,-0.0566561579080924,-0.317912225289278
741.54,-0.0952631651991764,-0.115655092074045,0.00824544213409004,-0.00783833596282533,-0.0528696189298184,-0.324097537965751
741.99,-0.0949255431085339,-0.115597385935864,0.00438821374883351,-0.012037626888466,-0.0490566469984134,-0.330245751778384
742.43,-0.0945798272675928,-0.115517585472325,0.000556070028887807,-0.0161867181236335,-0.0452874849693642,-0.336186813396314
742.88,-0.0942225279579079,-0.115424104881891,-0.00338982283990161,-0.0204501381004845,-0.0414104593876343,-0.342223846568411
743.33,-0.0938609757785892,-0.115317379722032,-0.00736211210128831,-0.024734185460416,-0.0375105441339401,-0.348220387116113
